Individus,Cas SNIF,IICR,Taille,M,Echantillon,Omega,n_inf,M_inf,N0_inf
11223,2245,749,7x7,1,13,0.3,,,
11224,2245,749,7x7,1,13,0.3,,,
11225,2245,749,7x7,1,13,0.3,,,
11226,2246,749,7x7,1,13,0.5,,,
11227,2246,749,7x7,1,13,0.5,,,
11228,2246,749,7x7,1,13,0.5,,,
11229,2246,749,7x7,1,13,0.5,,,
11230,2246,749,7x7,1,13,0.5,,,
11231,2247,749,7x7,1,13,1,,,
11232,2247,749,7x7,1,13,1,,,
11233,2247,749,7x7,1,13,1,,,
11234,2247,749,7x7,1,13,1,,,
11235,2247,749,7x7,1,13,1,,,
11236,2248,750,7x7,1,23,0.3,,,
11237,2248,750,7x7,1,23,0.3,,,
11238,2248,750,7x7,1,23,0.3,,,
11239,2248,750,7x7,1,23,0.3,,,
11240,2248,750,7x7,1,23,0.3,,,
11241,2249,750,7x7,1,23,0.5,,,
11242,2249,750,7x7,1,23,0.5,,,
11243,2249,750,7x7,1,23,0.5,,,
11244,2249,750,7x7,1,23,0.5,,,
11245,2249,750,7x7,1,23,0.5,,,
11246,2250,750,7x7,1,23,1,,,
11247,2250,750,7x7,1,23,1,,,
11248,2250,750,7x7,1,23,1,,,
11249,2250,750,7x7,1,23,1,,,
11250,2250,750,7x7,1,23,1,,,
11251,2251,751,7x7,1,33,0.3,,,
11252,2251,751,7x7,1,33,0.3,,,
11253,2251,751,7x7,1,33,0.3,,,
11254,2251,751,7x7,1,33,0.3,,,
11255,2251,751,7x7,1,33,0.3,,,
11256,2252,751,7x7,1,33,0.5,,,
11257,2252,751,7x7,1,33,0.5,,,
11258,2252,751,7x7,1,33,0.5,,,
11259,2252,751,7x7,1,33,0.5,,,
11260,2252,751,7x7,1,33,0.5,,,
11261,2253,751,7x7,1,33,1,,,
11262,2253,751,7x7,1,33,1,,,
11263,2253,751,7x7,1,33,1,,,
11264,2253,751,7x7,1,33,1,,,
11265,2253,751,7x7,1,33,1,,,
11266,2254,752,7x7,1,14,0.3,,,
11267,2254,752,7x7,1,14,0.3,,,
11268,2254,752,7x7,1,14,0.3,,,
11269,2254,752,7x7,1,14,0.3,,,
11270,2254,752,7x7,1,14,0.3,,,
11271,2255,752,7x7,1,14,0.5,,,
11272,2255,752,7x7,1,14,0.5,,,
11273,2255,752,7x7,1,14,0.5,,,
11274,2255,752,7x7,1,14,0.5,,,
11275,2255,752,7x7,1,14,0.5,,,
11276,2256,752,7x7,1,14,1,,,
11277,2256,752,7x7,1,14,1,,,
11278,2256,752,7x7,1,14,1,,,
11279,2256,752,7x7,1,14,1,,,
11280,2256,752,7x7,1,14,1,,,
11281,2257,753,7x7,1,24,0.3,,,
11282,2257,753,7x7,1,24,0.3,,,
11283,2257,753,7x7,1,24,0.3,,,
11284,2257,753,7x7,1,24,0.3,,,
11285,2257,753,7x7,1,24,0.3,,,
11286,2258,753,7x7,1,24,0.5,,,
11287,2258,753,7x7,1,24,0.5,,,
11288,2258,753,7x7,1,24,0.5,,,
11289,2258,753,7x7,1,24,0.5,,,
11290,2258,753,7x7,1,24,0.5,,,
11291,2259,753,7x7,1,24,1,,,
11292,2259,753,7x7,1,24,1,,,
11293,2259,753,7x7,1,24,1,,,
11294,2259,753,7x7,1,24,1,,,
11295,2259,753,7x7,1,24,1,,,
11296,2260,754,7x7,1,34,0.3,,,
11297,2260,754,7x7,1,34,0.3,,,
11298,2260,754,7x7,1,34,0.3,,,
11299,2260,754,7x7,1,34,0.3,,,
11300,2260,754,7x7,1,34,0.3,,,
11301,2261,754,7x7,1,34,0.5,,,
11302,2261,754,7x7,1,34,0.5,,,
11303,2261,754,7x7,1,34,0.5,,,
11304,2261,754,7x7,1,34,0.5,,,
11305,2261,754,7x7,1,34,0.5,,,
11306,2262,754,7x7,1,34,1,,,
11307,2262,754,7x7,1,34,1,,,
11308,2262,754,7x7,1,34,1,,,
11309,2262,754,7x7,1,34,1,,,
11310,2262,754,7x7,1,34,1,,,
11311,2263,755,7x7,1,44,0.3,,,
11312,2263,755,7x7,1,44,0.3,,,
11313,2263,755,7x7,1,44,0.3,,,
11314,2263,755,7x7,1,44,0.3,,,
11315,2263,755,7x7,1,44,0.3,,,
11316,2264,755,7x7,1,44,0.5,,,
11317,2264,755,7x7,1,44,0.5,,,
11318,2264,755,7x7,1,44,0.5,,,
11319,2264,755,7x7,1,44,0.5,,,
11320,2264,755,7x7,1,44,0.5,,,
11321,2265,755,7x7,1,44,1,,,
11322,2265,755,7x7,1,44,1,,,
11323,2265,755,7x7,1,44,1,,,
11324,2265,755,7x7,1,44,1,,,
11325,2265,755,7x7,1,44,1,,,
11326,2266,756,7x7,5,11,0.3,,,
11327,2266,756,7x7,5,11,0.3,,,
11328,2266,756,7x7,5,11,0.3,,,
11329,2266,756,7x7,5,11,0.3,,,
11330,2266,756,7x7,5,11,0.3,,,
11331,2267,756,7x7,5,11,0.5,,,
11332,2267,756,7x7,5,11,0.5,,,
11333,2267,756,7x7,5,11,0.5,,,
11334,2267,756,7x7,5,11,0.5,,,
11335,2267,756,7x7,5,11,0.5,,,
11336,2268,756,7x7,5,11,1,,,
11337,2268,756,7x7,5,11,1,,,
11338,2268,756,7x7,5,11,1,,,
11339,2268,756,7x7,5,11,1,,,
11340,2268,756,7x7,5,11,1,,,
11341,2269,757,7x7,5,12,0.3,,,
11342,2269,757,7x7,5,12,0.3,,,
11343,2269,757,7x7,5,12,0.3,,,
11344,2269,757,7x7,5,12,0.3,,,
11345,2269,757,7x7,5,12,0.3,,,
11346,2270,757,7x7,5,12,0.5,,,
11347,2270,757,7x7,5,12,0.5,,,
11348,2270,757,7x7,5,12,0.5,,,
11349,2270,757,7x7,5,12,0.5,,,
11350,2270,757,7x7,5,12,0.5,,,
11351,2271,757,7x7,5,12,1,,,
11352,2271,757,7x7,5,12,1,,,
11353,2271,757,7x7,5,12,1,,,
11354,2271,757,7x7,5,12,1,,,
11355,2271,757,7x7,5,12,1,,,
11356,2272,758,7x7,5,22,0.3,,,
11357,2272,758,7x7,5,22,0.3,,,
11358,2272,758,7x7,5,22,0.3,,,
11359,2272,758,7x7,5,22,0.3,,,
11360,2272,758,7x7,5,22,0.3,,,
11361,2273,758,7x7,5,22,0.5,,,
11362,2273,758,7x7,5,22,0.5,,,
11363,2273,758,7x7,5,22,0.5,,,
11364,2273,758,7x7,5,22,0.5,,,
11365,2273,758,7x7,5,22,0.5,,,
11366,2274,758,7x7,5,22,1,,,
11367,2274,758,7x7,5,22,1,,,
11368,2274,758,7x7,5,22,1,,,
11369,2274,758,7x7,5,22,1,,,
11370,2274,758,7x7,5,22,1,,,
11371,2275,759,7x7,5,13,0.3,,,
11372,2275,759,7x7,5,13,0.3,,,
11373,2275,759,7x7,5,13,0.3,,,
11374,2275,759,7x7,5,13,0.3,,,
11375,2275,759,7x7,5,13,0.3,,,
11376,2276,759,7x7,5,13,0.5,,,
11377,2276,759,7x7,5,13,0.5,,,
11378,2276,759,7x7,5,13,0.5,,,
11379,2276,759,7x7,5,13,0.5,,,
11380,2276,759,7x7,5,13,0.5,,,
11381,2277,759,7x7,5,13,1,,,
11382,2277,759,7x7,5,13,1,,,
11383,2277,759,7x7,5,13,1,,,
11384,2277,759,7x7,5,13,1,,,
11385,2277,759,7x7,5,13,1,,,
11386,2278,760,7x7,5,23,0.3,,,
11387,2278,760,7x7,5,23,0.3,,,
11388,2278,760,7x7,5,23,0.3,,,
11389,2278,760,7x7,5,23,0.3,,,
11390,2278,760,7x7,5,23,0.3,,,
11391,2279,760,7x7,5,23,0.5,,,
11392,2279,760,7x7,5,23,0.5,,,
11393,2279,760,7x7,5,23,0.5,,,
11394,2279,760,7x7,5,23,0.5,,,
11395,2279,760,7x7,5,23,0.5,,,
11396,2280,760,7x7,5,23,1,,,
11397,2280,760,7x7,5,23,1,,,
11398,2280,760,7x7,5,23,1,,,
11399,2280,760,7x7,5,23,1,,,
11400,2280,760,7x7,5,23,1,,,
11401,2281,761,7x7,5,33,0.3,,,
11402,2281,761,7x7,5,33,0.3,,,
11403,2281,761,7x7,5,33,0.3,,,
11404,2281,761,7x7,5,33,0.3,,,
11405,2281,761,7x7,5,33,0.3,,,
11406,2282,761,7x7,5,33,0.5,,,
11407,2282,761,7x7,5,33,0.5,,,
11408,2282,761,7x7,5,33,0.5,,,
11409,2282,761,7x7,5,33,0.5,,,
11410,2282,761,7x7,5,33,0.5,,,
11411,2283,761,7x7,5,33,1,,,
11412,2283,761,7x7,5,33,1,,,
11413,2283,761,7x7,5,33,1,,,
11414,2283,761,7x7,5,33,1,,,
11415,2283,761,7x7,5,33,1,,,
11416,2284,762,7x7,5,14,0.3,,,
11417,2284,762,7x7,5,14,0.3,,,
11418,2284,762,7x7,5,14,0.3,,,
11419,2284,762,7x7,5,14,0.3,,,
11420,2284,762,7x7,5,14,0.3,,,
11421,2285,762,7x7,5,14,0.5,,,
11422,2285,762,7x7,5,14,0.5,,,
11423,2285,762,7x7,5,14,0.5,,,
11424,2285,762,7x7,5,14,0.5,,,
11425,2285,762,7x7,5,14,0.5,,,
11426,2286,762,7x7,5,14,1,,,
11427,2286,762,7x7,5,14,1,,,
11428,2286,762,7x7,5,14,1,,,
11429,2286,762,7x7,5,14,1,,,
11430,2286,762,7x7,5,14,1,,,
11431,2287,763,7x7,5,24,0.3,,,
11432,2287,763,7x7,5,24,0.3,,,
11433,2287,763,7x7,5,24,0.3,,,
11434,2287,763,7x7,5,24,0.3,,,
11435,2287,763,7x7,5,24,0.3,,,
11436,2288,763,7x7,5,24,0.5,,,
11437,2288,763,7x7,5,24,0.5,,,
11438,2288,763,7x7,5,24,0.5,,,
11439,2288,763,7x7,5,24,0.5,,,
11440,2288,763,7x7,5,24,0.5,,,
11441,2289,763,7x7,5,24,1,,,
11442,2289,763,7x7,5,24,1,,,
11443,2289,763,7x7,5,24,1,,,
11444,2289,763,7x7,5,24,1,,,
11445,2289,763,7x7,5,24,1,,,
11446,2290,764,7x7,5,34,0.3,,,
11447,2290,764,7x7,5,34,0.3,,,
11448,2290,764,7x7,5,34,0.3,,,
11449,2290,764,7x7,5,34,0.3,,,
11450,2290,764,7x7,5,34,0.3,,,
11451,2291,764,7x7,5,34,0.5,,,
11452,2291,764,7x7,5,34,0.5,,,
11453,2291,764,7x7,5,34,0.5,,,
11454,2291,764,7x7,5,34,0.5,,,
11455,2291,764,7x7,5,34,0.5,,,
11456,2292,764,7x7,5,34,1,,,
11457,2292,764,7x7,5,34,1,,,
11458,2292,764,7x7,5,34,1,,,
11459,2292,764,7x7,5,34,1,,,
11460,2292,764,7x7,5,34,1,,,
11461,2293,765,7x7,5,44,0.3,,,
11462,2293,765,7x7,5,44,0.3,,,
11463,2293,765,7x7,5,44,0.3,,,
11464,2293,765,7x7,5,44,0.3,,,
11465,2293,765,7x7,5,44,0.3,,,
11466,2294,765,7x7,5,44,0.5,,,
11467,2294,765,7x7,5,44,0.5,,,
11468,2294,765,7x7,5,44,0.5,,,
11469,2294,765,7x7,5,44,0.5,,,
11470,2294,765,7x7,5,44,0.5,,,
11471,2295,765,7x7,5,44,1,,,
11472,2295,765,7x7,5,44,1,,,
11473,2295,765,7x7,5,44,1,,,
11474,2295,765,7x7,5,44,1,,,
11475,2295,765,7x7,5,44,1,,,
11476,2296,766,7x7,10,11,0.3,,,
11477,2296,766,7x7,10,11,0.3,,,
11478,2296,766,7x7,10,11,0.3,,,
11479,2296,766,7x7,10,11,0.3,,,
11480,2296,766,7x7,10,11,0.3,,,
11481,2297,766,7x7,10,11,0.5,,,
11482,2297,766,7x7,10,11,0.5,,,
11483,2297,766,7x7,10,11,0.5,,,
11484,2297,766,7x7,10,11,0.5,,,
11485,2297,766,7x7,10,11,0.5,,,
11486,2298,766,7x7,10,11,1,,,
11487,2298,766,7x7,10,11,1,,,
11488,2298,766,7x7,10,11,1,,,
11489,2298,766,7x7,10,11,1,,,
11490,2298,766,7x7,10,11,1,,,
11491,2299,767,7x7,10,12,0.3,,,
11492,2299,767,7x7,10,12,0.3,,,
11493,2299,767,7x7,10,12,0.3,,,
11494,2299,767,7x7,10,12,0.3,,,
11495,2299,767,7x7,10,12,0.3,,,
11496,2300,767,7x7,10,12,0.5,,,
11497,2300,767,7x7,10,12,0.5,,,
11498,2300,767,7x7,10,12,0.5,,,
11499,2300,767,7x7,10,12,0.5,,,
11500,2300,767,7x7,10,12,0.5,,,
11501,2301,767,7x7,10,12,1,,,
11502,2301,767,7x7,10,12,1,,,
11503,2301,767,7x7,10,12,1,,,
11504,2301,767,7x7,10,12,1,,,
11505,2301,767,7x7,10,12,1,,,
11506,2302,768,7x7,10,22,0.3,,,
11507,2302,768,7x7,10,22,0.3,,,
11508,2302,768,7x7,10,22,0.3,,,
11509,2302,768,7x7,10,22,0.3,,,
11510,2302,768,7x7,10,22,0.3,,,
11511,2303,768,7x7,10,22,0.5,,,
11512,2303,768,7x7,10,22,0.5,,,
11513,2303,768,7x7,10,22,0.5,,,
11514,2303,768,7x7,10,22,0.5,,,
11515,2303,768,7x7,10,22,0.5,,,
11516,2304,768,7x7,10,22,1,,,
11517,2304,768,7x7,10,22,1,,,
11518,2304,768,7x7,10,22,1,,,
11519,2304,768,7x7,10,22,1,,,
11520,2304,768,7x7,10,22,1,,,
11521,2305,769,7x7,10,13,0.3,,,
11522,2305,769,7x7,10,13,0.3,,,
11523,2305,769,7x7,10,13,0.3,,,
11524,2305,769,7x7,10,13,0.3,,,
11525,2305,769,7x7,10,13,0.3,,,
11526,2306,769,7x7,10,13,0.5,,,
11527,2306,769,7x7,10,13,0.5,,,
11528,2306,769,7x7,10,13,0.5,,,
11529,2306,769,7x7,10,13,0.5,,,
11530,2306,769,7x7,10,13,0.5,,,
11531,2307,769,7x7,10,13,1,,,
11532,2307,769,7x7,10,13,1,,,
11533,2307,769,7x7,10,13,1,,,
11534,2307,769,7x7,10,13,1,,,
11535,2307,769,7x7,10,13,1,,,
11536,2308,770,7x7,10,23,0.3,,,
11537,2308,770,7x7,10,23,0.3,,,
11538,2308,770,7x7,10,23,0.3,,,
11539,2308,770,7x7,10,23,0.3,,,
11540,2308,770,7x7,10,23,0.3,,,
11541,2309,770,7x7,10,23,0.5,,,
11542,2309,770,7x7,10,23,0.5,,,
11543,2309,770,7x7,10,23,0.5,,,
11544,2309,770,7x7,10,23,0.5,,,
11545,2309,770,7x7,10,23,0.5,,,
11546,2310,770,7x7,10,23,1,,,
11547,2310,770,7x7,10,23,1,,,
11548,2310,770,7x7,10,23,1,,,
11549,2310,770,7x7,10,23,1,,,
11550,2310,770,7x7,10,23,1,,,
11551,2311,771,7x7,10,33,0.3,,,
11552,2311,771,7x7,10,33,0.3,,,
11553,2311,771,7x7,10,33,0.3,,,
11554,2311,771,7x7,10,33,0.3,,,
11555,2311,771,7x7,10,33,0.3,,,
11556,2312,771,7x7,10,33,0.5,,,
11557,2312,771,7x7,10,33,0.5,,,
11558,2312,771,7x7,10,33,0.5,,,
11559,2312,771,7x7,10,33,0.5,,,
11560,2312,771,7x7,10,33,0.5,,,
11561,2313,771,7x7,10,33,1,,,
11562,2313,771,7x7,10,33,1,,,
11563,2313,771,7x7,10,33,1,,,
11564,2313,771,7x7,10,33,1,,,
11565,2313,771,7x7,10,33,1,,,
11566,2314,772,7x7,10,14,0.3,,,
11567,2314,772,7x7,10,14,0.3,,,
11568,2314,772,7x7,10,14,0.3,,,
11569,2314,772,7x7,10,14,0.3,,,
11570,2314,772,7x7,10,14,0.3,,,
11571,2315,772,7x7,10,14,0.5,,,
11572,2315,772,7x7,10,14,0.5,,,
11573,2315,772,7x7,10,14,0.5,,,
11574,2315,772,7x7,10,14,0.5,,,
11575,2315,772,7x7,10,14,0.5,,,
11576,2316,772,7x7,10,14,1,,,
11577,2316,772,7x7,10,14,1,,,
11578,2316,772,7x7,10,14,1,,,
11579,2316,772,7x7,10,14,1,,,
11580,2316,772,7x7,10,14,1,,,
11581,2317,773,7x7,10,24,0.3,,,
11582,2317,773,7x7,10,24,0.3,,,
11583,2317,773,7x7,10,24,0.3,,,
11584,2317,773,7x7,10,24,0.3,,,
11585,2317,773,7x7,10,24,0.3,,,
11586,2318,773,7x7,10,24,0.5,,,
11587,2318,773,7x7,10,24,0.5,,,
11588,2318,773,7x7,10,24,0.5,,,
11589,2318,773,7x7,10,24,0.5,,,
11590,2318,773,7x7,10,24,0.5,,,
11591,2319,773,7x7,10,24,1,,,
11592,2319,773,7x7,10,24,1,,,
11593,2319,773,7x7,10,24,1,,,
11594,2319,773,7x7,10,24,1,,,
11595,2319,773,7x7,10,24,1,,,
11596,2320,774,7x7,10,34,0.3,,,
11597,2320,774,7x7,10,34,0.3,,,
11598,2320,774,7x7,10,34,0.3,,,
11599,2320,774,7x7,10,34,0.3,,,
11600,2320,774,7x7,10,34,0.3,,,
11601,2321,774,7x7,10,34,0.5,,,
11602,2321,774,7x7,10,34,0.5,,,
11603,2321,774,7x7,10,34,0.5,,,
11604,2321,774,7x7,10,34,0.5,,,
11605,2321,774,7x7,10,34,0.5,,,
11606,2322,774,7x7,10,34,1,,,
11607,2322,774,7x7,10,34,1,,,
11608,2322,774,7x7,10,34,1,,,
11609,2322,774,7x7,10,34,1,,,
11610,2322,774,7x7,10,34,1,,,
11611,2323,775,7x7,10,44,0.3,,,
11612,2323,775,7x7,10,44,0.3,,,
11613,2323,775,7x7,10,44,0.3,,,
11614,2323,775,7x7,10,44,0.3,,,
11615,2323,775,7x7,10,44,0.3,,,
11616,2324,775,7x7,10,44,0.5,,,
11617,2324,775,7x7,10,44,0.5,,,
11618,2324,775,7x7,10,44,0.5,,,
11619,2324,775,7x7,10,44,0.5,,,
11620,2324,775,7x7,10,44,0.5,,,
11621,2325,775,7x7,10,44,1,,,
11622,2325,775,7x7,10,44,1,,,
11623,2325,775,7x7,10,44,1,,,
11624,2325,775,7x7,10,44,1,,,
11625,2325,775,7x7,10,44,1,,,
11626,2326,776,7x7,50,11,0.3,,,
11627,2326,776,7x7,50,11,0.3,,,
11628,2326,776,7x7,50,11,0.3,,,
11629,2326,776,7x7,50,11,0.3,,,
11630,2326,776,7x7,50,11,0.3,,,
11631,2327,776,7x7,50,11,0.5,,,
11632,2327,776,7x7,50,11,0.5,,,
11633,2327,776,7x7,50,11,0.5,,,
11634,2327,776,7x7,50,11,0.5,,,
11635,2327,776,7x7,50,11,0.5,,,
11636,2328,776,7x7,50,11,1,,,
11637,2328,776,7x7,50,11,1,,,
11638,2328,776,7x7,50,11,1,,,
11639,2328,776,7x7,50,11,1,,,
11640,2328,776,7x7,50,11,1,,,
11641,2329,777,7x7,50,12,0.3,,,
11642,2329,777,7x7,50,12,0.3,,,
11643,2329,777,7x7,50,12,0.3,,,
11644,2329,777,7x7,50,12,0.3,,,
11645,2329,777,7x7,50,12,0.3,,,
11646,2330,777,7x7,50,12,0.5,,,
11647,2330,777,7x7,50,12,0.5,,,
11648,2330,777,7x7,50,12,0.5,,,
11649,2330,777,7x7,50,12,0.5,,,
11650,2330,777,7x7,50,12,0.5,,,
11651,2331,777,7x7,50,12,1,,,
11652,2331,777,7x7,50,12,1,,,
11653,2331,777,7x7,50,12,1,,,
11654,2331,777,7x7,50,12,1,,,
11655,2331,777,7x7,50,12,1,,,
11656,2332,778,7x7,50,22,0.3,,,
11657,2332,778,7x7,50,22,0.3,,,
11658,2332,778,7x7,50,22,0.3,,,
11659,2332,778,7x7,50,22,0.3,,,
11660,2332,778,7x7,50,22,0.3,,,
11661,2333,778,7x7,50,22,0.5,,,
11662,2333,778,7x7,50,22,0.5,,,
11663,2333,778,7x7,50,22,0.5,,,
11664,2333,778,7x7,50,22,0.5,,,
11665,2333,778,7x7,50,22,0.5,,,
11666,2334,778,7x7,50,22,1,,,
11667,2334,778,7x7,50,22,1,,,
11668,2334,778,7x7,50,22,1,,,
11669,2334,778,7x7,50,22,1,,,
11670,2334,778,7x7,50,22,1,,,
11671,2335,779,7x7,50,13,0.3,,,
11672,2335,779,7x7,50,13,0.3,,,
11673,2335,779,7x7,50,13,0.3,,,
11674,2335,779,7x7,50,13,0.3,,,
11675,2335,779,7x7,50,13,0.3,,,
11676,2336,779,7x7,50,13,0.5,,,
11677,2336,779,7x7,50,13,0.5,,,
11678,2336,779,7x7,50,13,0.5,,,
11679,2336,779,7x7,50,13,0.5,,,
11680,2336,779,7x7,50,13,0.5,,,
11681,2337,779,7x7,50,13,1,,,
11682,2337,779,7x7,50,13,1,,,
11683,2337,779,7x7,50,13,1,,,
11684,2337,779,7x7,50,13,1,,,
11685,2337,779,7x7,50,13,1,,,
11686,2338,780,7x7,50,23,0.3,,,
11687,2338,780,7x7,50,23,0.3,,,
11688,2338,780,7x7,50,23,0.3,,,
11689,2338,780,7x7,50,23,0.3,,,
11690,2338,780,7x7,50,23,0.3,,,
11691,2339,780,7x7,50,23,0.5,,,
11692,2339,780,7x7,50,23,0.5,,,
11693,2339,780,7x7,50,23,0.5,,,
11694,2339,780,7x7,50,23,0.5,,,
11695,2339,780,7x7,50,23,0.5,,,
11696,2340,780,7x7,50,23,1,,,
11697,2340,780,7x7,50,23,1,,,
11698,2340,780,7x7,50,23,1,,,
11699,2340,780,7x7,50,23,1,,,
11700,2340,780,7x7,50,23,1,,,
11701,2341,781,7x7,50,33,0.3,,,
11702,2341,781,7x7,50,33,0.3,,,
11703,2341,781,7x7,50,33,0.3,,,
11704,2341,781,7x7,50,33,0.3,,,
11705,2341,781,7x7,50,33,0.3,,,
11706,2342,781,7x7,50,33,0.5,,,
11707,2342,781,7x7,50,33,0.5,,,
11708,2342,781,7x7,50,33,0.5,,,
11709,2342,781,7x7,50,33,0.5,,,
11710,2342,781,7x7,50,33,0.5,,,
11711,2343,781,7x7,50,33,1,,,
11712,2343,781,7x7,50,33,1,,,
11713,2343,781,7x7,50,33,1,,,
11714,2343,781,7x7,50,33,1,,,
11715,2343,781,7x7,50,33,1,,,
11716,2344,782,7x7,50,14,0.3,,,
11717,2344,782,7x7,50,14,0.3,,,
11718,2344,782,7x7,50,14,0.3,,,
11719,2344,782,7x7,50,14,0.3,,,
11720,2344,782,7x7,50,14,0.3,,,
11721,2345,782,7x7,50,14,0.5,,,
11722,2345,782,7x7,50,14,0.5,,,
11723,2345,782,7x7,50,14,0.5,,,
11724,2345,782,7x7,50,14,0.5,,,
11725,2345,782,7x7,50,14,0.5,,,
11726,2346,782,7x7,50,14,1,,,
11727,2346,782,7x7,50,14,1,,,
11728,2346,782,7x7,50,14,1,,,
11729,2346,782,7x7,50,14,1,,,
11730,2346,782,7x7,50,14,1,,,
11731,2347,783,7x7,50,24,0.3,,,
11732,2347,783,7x7,50,24,0.3,,,
11733,2347,783,7x7,50,24,0.3,,,
11734,2347,783,7x7,50,24,0.3,,,
11735,2347,783,7x7,50,24,0.3,,,
11736,2348,783,7x7,50,24,0.5,,,
11737,2348,783,7x7,50,24,0.5,,,
11738,2348,783,7x7,50,24,0.5,,,
11739,2348,783,7x7,50,24,0.5,,,
11740,2348,783,7x7,50,24,0.5,,,
11741,2349,783,7x7,50,24,1,,,
11742,2349,783,7x7,50,24,1,,,
11743,2349,783,7x7,50,24,1,,,
11744,2349,783,7x7,50,24,1,,,
11745,2349,783,7x7,50,24,1,,,
11746,2350,784,7x7,50,34,0.3,,,
11747,2350,784,7x7,50,34,0.3,,,
11748,2350,784,7x7,50,34,0.3,,,
11749,2350,784,7x7,50,34,0.3,,,
11750,2350,784,7x7,50,34,0.3,,,
11751,2351,784,7x7,50,34,0.5,,,
11752,2351,784,7x7,50,34,0.5,,,
11753,2351,784,7x7,50,34,0.5,,,
11754,2351,784,7x7,50,34,0.5,,,
11755,2351,784,7x7,50,34,0.5,,,
11756,2352,784,7x7,50,34,1,,,
11757,2352,784,7x7,50,34,1,,,
11758,2352,784,7x7,50,34,1,,,
11759,2352,784,7x7,50,34,1,,,
11760,2352,784,7x7,50,34,1,,,
11761,2353,785,7x7,50,44,0.3,,,
11762,2353,785,7x7,50,44,0.3,,,
11763,2353,785,7x7,50,44,0.3,,,
11764,2353,785,7x7,50,44,0.3,,,
11765,2353,785,7x7,50,44,0.3,,,
11766,2354,785,7x7,50,44,0.5,,,
11767,2354,785,7x7,50,44,0.5,,,
11768,2354,785,7x7,50,44,0.5,,,
11769,2354,785,7x7,50,44,0.5,,,
11770,2354,785,7x7,50,44,0.5,,,
11771,2355,785,7x7,50,44,1,,,
11772,2355,785,7x7,50,44,1,,,
11773,2355,785,7x7,50,44,1,,,
11774,2355,785,7x7,50,44,1,,,
11775,2355,785,7x7,50,44,1,,,
11776,2356,786,7x7,100,11,0.3,,,
11777,2356,786,7x7,100,11,0.3,,,
11778,2356,786,7x7,100,11,0.3,,,
11779,2356,786,7x7,100,11,0.3,,,
11780,2356,786,7x7,100,11,0.3,,,
11781,2357,786,7x7,100,11,0.5,,,
11782,2357,786,7x7,100,11,0.5,,,
11783,2357,786,7x7,100,11,0.5,,,
11784,2357,786,7x7,100,11,0.5,,,
11785,2357,786,7x7,100,11,0.5,,,
11786,2358,786,7x7,100,11,1,,,
11787,2358,786,7x7,100,11,1,,,
11788,2358,786,7x7,100,11,1,,,
11789,2358,786,7x7,100,11,1,,,
11790,2358,786,7x7,100,11,1,,,
11791,2359,787,7x7,100,12,0.3,,,
11792,2359,787,7x7,100,12,0.3,,,
11793,2359,787,7x7,100,12,0.3,,,
11794,2359,787,7x7,100,12,0.3,,,
11795,2359,787,7x7,100,12,0.3,,,
11796,2360,787,7x7,100,12,0.5,,,
11797,2360,787,7x7,100,12,0.5,,,
11798,2360,787,7x7,100,12,0.5,,,
11799,2360,787,7x7,100,12,0.5,,,
11800,2360,787,7x7,100,12,0.5,,,
11801,2361,787,7x7,100,12,1,,,
11802,2361,787,7x7,100,12,1,,,
11803,2361,787,7x7,100,12,1,,,
11804,2361,787,7x7,100,12,1,,,
11805,2361,787,7x7,100,12,1,,,
11806,2362,788,7x7,100,22,0.3,,,
11807,2362,788,7x7,100,22,0.3,,,
11808,2362,788,7x7,100,22,0.3,,,
11809,2362,788,7x7,100,22,0.3,,,
11810,2362,788,7x7,100,22,0.3,,,
11811,2363,788,7x7,100,22,0.5,,,
11812,2363,788,7x7,100,22,0.5,,,
11813,2363,788,7x7,100,22,0.5,,,
11814,2363,788,7x7,100,22,0.5,,,
11815,2363,788,7x7,100,22,0.5,,,
11816,2364,788,7x7,100,22,1,,,
11817,2364,788,7x7,100,22,1,,,
11818,2364,788,7x7,100,22,1,,,
11819,2364,788,7x7,100,22,1,,,
11820,2364,788,7x7,100,22,1,,,
11821,2365,789,7x7,100,13,0.3,,,
11822,2365,789,7x7,100,13,0.3,,,
11823,2365,789,7x7,100,13,0.3,,,
11824,2365,789,7x7,100,13,0.3,,,
11825,2365,789,7x7,100,13,0.3,,,
11826,2366,789,7x7,100,13,0.5,,,
11827,2366,789,7x7,100,13,0.5,,,
11828,2366,789,7x7,100,13,0.5,,,
11829,2366,789,7x7,100,13,0.5,,,
11830,2366,789,7x7,100,13,0.5,,,
11831,2367,789,7x7,100,13,1,,,
11832,2367,789,7x7,100,13,1,,,
11833,2367,789,7x7,100,13,1,,,
11834,2367,789,7x7,100,13,1,,,
11835,2367,789,7x7,100,13,1,,,
11836,2368,790,7x7,100,23,0.3,,,
11837,2368,790,7x7,100,23,0.3,,,
11838,2368,790,7x7,100,23,0.3,,,
11839,2368,790,7x7,100,23,0.3,,,
11840,2368,790,7x7,100,23,0.3,,,
11841,2369,790,7x7,100,23,0.5,,,
11842,2369,790,7x7,100,23,0.5,,,
11843,2369,790,7x7,100,23,0.5,,,
11844,2369,790,7x7,100,23,0.5,,,
11845,2369,790,7x7,100,23,0.5,,,
11846,2370,790,7x7,100,23,1,,,
